epoch,train_loss,train_acc,train_auc,monitor_loss,monitor_acc,monitor_auc
1,0.692638022400612,0.513953488372093,0.5181479556479557,0.6674274206161499,0.6666666666666666,0.7060869565217391
2,0.6740539708802866,0.5534883720930233,0.6596067221067221,0.6439658800760905,0.7083333333333334,0.7373913043478261
3,0.6549061556195104,0.6558139534883721,0.7157506063756063,0.6421406070391337,0.6875,0.7530434782608696
4,0.6439885036889896,0.6534883720930232,0.7736053361053361,0.6318668127059937,0.6458333333333334,0.7565217391304349
5,0.6231792846391367,0.7534883720930232,0.8272046084546085,0.6335538228352865,0.6666666666666666,0.7460869565217392
6,0.6071157544158226,0.7790697674418605,0.8793312543312545,0.6258930762608846,0.625,0.7443478260869565
7,0.5906502174776654,0.813953488372093,0.9021136521136521,0.6201025446256002,0.6458333333333334,0.7356521739130435
8,0.5754609970159309,0.8209302325581396,0.920196638946639,0.6167434453964233,0.6041666666666666,0.7356521739130435
9,0.5605131850686185,0.8418604651162791,0.9213877338877339,0.6098799705505371,0.625,0.7391304347826086
10,0.5459699993909791,0.8348837209302326,0.9248743936243936,0.6075758139292399,0.6666666666666666,0.7321739130434783
11,0.5249300327411918,0.858139534883721,0.9399038461538461,0.5988726218541464,0.6041666666666666,0.7408695652173913
12,0.5110460156618163,0.8767441860465116,0.9486746361746362,0.5977014700571696,0.625,0.7460869565217392
13,0.4920016845991445,0.8883720930232558,0.9592212404712404,0.5949068268140157,0.625,0.7478260869565218
14,0.48268333742784897,0.8837209302325582,0.9574021136521136,0.5903058846791586,0.5833333333333334,0.7443478260869565
15,0.459287506896396,0.9,0.9680569993069993,0.5818307995796204,0.6666666666666666,0.7565217391304349
16,0.44733094212620755,0.8906976744186047,0.9651117463617463,0.5836463371912638,0.625,0.7478260869565216
17,0.42564807589664017,0.9186046511627907,0.974337318087318,0.5741262435913086,0.7083333333333334,0.751304347826087
18,0.4101017465425092,0.9116279069767442,0.9770660083160083,0.5739823977152506,0.6458333333333334,0.7565217391304349
19,0.39611760405607,0.9302325581395349,0.9785386347886348,0.5691076914469401,0.625,0.7582608695652173
20,0.3822219771008159,0.9418604651162791,0.9836495148995149,0.5650639732678732,0.6875,0.7634782608695652
21,0.3658827514149422,0.9558139534883721,0.9857068607068606,0.5625052750110626,0.6875,0.76
22,0.35108312257500585,0.9511627906976744,0.9876342688842689,0.5546538631121317,0.6666666666666666,0.7756521739130435
23,0.3380814118440761,0.9627906976744186,0.9872661122661123,0.5569271445274353,0.6666666666666666,0.7704347826086957
24,0.3165348866651225,0.9744186046511628,0.9920738045738045,0.554776002963384,0.6666666666666666,0.7704347826086957
25,0.3033084025216657,0.9651162790697675,0.9914890852390852,0.5506031115849813,0.6666666666666666,0.7721739130434783
26,0.2887674708699071,0.9767441860465116,0.9933731808731809,0.5503724018732706,0.6875,0.7704347826086957
27,0.27754430757012477,0.9813953488372092,0.993698024948025,0.5534498194853464,0.6458333333333334,0.7704347826086957
28,0.25945186878359594,0.9906976744186047,0.9952356202356202,0.5458510120709738,0.6875,0.7704347826086957
29,0.24936418595702148,0.9883720930232558,0.9952572765072765,0.5417184034983317,0.6458333333333334,0.7739130434782608
30,0.2389742703631867,0.986046511627907,0.9950407137907138,0.5437548458576202,0.6666666666666666,0.7739130434782608
31,0.22714043980421023,0.9906976744186047,0.995928620928621,0.5463361442089081,0.625,0.7704347826086956
32,0.22104487252789876,0.9883720930232558,0.9953222453222452,0.5565111537774404,0.6458333333333334,0.76
33,0.20787042420963908,0.9906976744186047,0.9955388080388081,0.5522834062576294,0.6666666666666666,0.7669565217391304
34,0.19897134761477625,0.9930232558139535,0.9954088704088705,0.5415329535802206,0.625,0.7704347826086956
35,0.1891769619875176,0.9906976744186047,0.9956254331254332,0.5460254549980164,0.625,0.7686956521739131
36,0.18197525989177615,0.9930232558139535,0.9962101524601524,0.547952264547348,0.625,0.7686956521739131
37,0.16968665164570476,0.9976744186046511,0.9958636521136521,0.5411951839923859,0.6458333333333334,0.7617391304347827
38,0.160007895321347,0.9976744186046511,0.9959069646569647,0.5428328216075897,0.625,0.7669565217391304
39,0.15485886938350146,0.9953488372093023,0.9964267151767152,0.5568533738454183,0.625,0.76
40,0.14793242673541224,0.9976744186046511,0.9983974358974359,0.552767833073934,0.625,0.76
41,0.13768408270769342,0.9976744186046511,0.9978776853776854,0.5624936521053314,0.6458333333333334,0.7582608695652174
