epoch,train_loss,train_acc,train_auc,monitor_loss,monitor_acc,monitor_auc
1,0.6904766528312303,0.5328083989501312,0.5260252801236407,0.672121451344601,0.5813953488372093,0.6450216450216452
2,0.6709982823199174,0.6062992125984252,0.6539438096815146,0.6612142352170722,0.6046511627906976,0.6623376623376623
3,0.6592325632340639,0.6404199475065617,0.6889109675994922,0.6566015495810398,0.6511627906976745,0.6601731601731603
4,0.6497899229758055,0.6325459317585301,0.701357840702103,0.6503351607988047,0.627906976744186,0.6666666666666667
5,0.6425416773072691,0.6456692913385826,0.7149362477231331,0.6486778675123702,0.6511627906976745,0.670995670995671
6,0.6319535044547454,0.6719160104986877,0.7512281282773087,0.6470699809318365,0.627906976744186,0.6731601731601732
7,0.6240096151672323,0.6824146981627297,0.7622674835789589,0.6448260601176772,0.6046511627906976,0.670995670995671
8,0.6175371073675281,0.6719160104986877,0.7768394325771375,0.6421121539071549,0.627906976744186,0.6731601731601731
9,0.6050414904521833,0.7007874015748031,0.8041618369487221,0.6406270556671675,0.627906976744186,0.6774891774891775
10,0.5977414095495629,0.7165354330708661,0.824501849092013,0.6396015258722527,0.627906976744186,0.6818181818181819
11,0.590738811830836,0.7296587926509186,0.8434619418225975,0.6385555697041888,0.6046511627906976,0.6753246753246753
12,0.582735224971621,0.7480314960629921,0.851217088922007,0.635782168355099,0.6046511627906976,0.6774891774891776
13,0.5744475137217464,0.7585301837270341,0.8608213280344429,0.6355609616567922,0.627906976744186,0.670995670995671
14,0.5672994581420278,0.7874015748031497,0.8776287464812055,0.6330313973648604,0.5813953488372093,0.6688311688311688
15,0.5544173312312349,0.7979002624671916,0.8991002925429156,0.6314088424970937,0.6046511627906976,0.6731601731601731
16,0.550133383493098,0.7979002624671916,0.899652260307998,0.6309560800707618,0.6744186046511628,0.670995670995671
17,0.5392087430465878,0.8241469816272966,0.9136446431528399,0.6286001912383146,0.627906976744186,0.6601731601731602
18,0.5312434220564334,0.8241469816272966,0.9221449467351107,0.6266078699466794,0.627906976744186,0.6515151515151516
19,0.5243493418681027,0.8582677165354331,0.9302312744935696,0.6266857704450918,0.6744186046511628,0.6536796536796536
20,0.5149949476161967,0.8556430446194225,0.9369928796158304,0.6242697114168212,0.6511627906976745,0.6601731601731602
21,0.5091894007730359,0.8530183727034121,0.9358613456974113,0.6226345813551615,0.627906976744186,0.6580086580086579
22,0.500441125215195,0.8530183727034121,0.941712204007286,0.623081807480302,0.6744186046511628,0.6666666666666667
23,0.4909696686924912,0.8766404199475065,0.9495501462714577,0.6202562090962432,0.6744186046511628,0.6645021645021645
24,0.4787068452265632,0.8871391076115486,0.9596235579842136,0.6203391468802164,0.6744186046511628,0.6645021645021645
25,0.46904388156149956,0.8818897637795275,0.965170834023293,0.6199928383494533,0.6744186046511628,0.6688311688311688
26,0.46326380428366776,0.889763779527559,0.964066898493128,0.6183438800102057,0.6744186046511628,0.6645021645021645
27,0.45744616724061843,0.9081364829396326,0.9670475244245735,0.6165081581404043,0.627906976744186,0.6558441558441559
28,0.4472852023880626,0.9133858267716536,0.9666335486007618,0.6171346791954928,0.6744186046511628,0.6645021645021645
29,0.439237195597546,0.89501312335958,0.9711872826626925,0.6165776086408038,0.6744186046511628,0.6666666666666667
30,0.4288428160618609,0.9238845144356955,0.973726334382072,0.6149194905924242,0.627906976744186,0.6558441558441559
31,0.41819526133887724,0.926509186351706,0.9785560523265442,0.6161709233771923,0.6744186046511628,0.6601731601731602
32,0.41067014145725983,0.926509186351706,0.979853176574488,0.6137792024501535,0.6744186046511628,0.6601731601731602
33,0.40133395884919354,0.9422572178477691,0.9826130153999008,0.61292684216832,0.6511627906976745,0.6623376623376624
34,0.39116021271139934,0.9343832020997376,0.9864491913672242,0.6136459015136542,0.6744186046511628,0.6623376623376624
35,0.3839712890740142,0.9343832020997376,0.9870011591323067,0.6149665893510331,0.6976744186046512,0.6645021645021645
36,0.37730497692826537,0.9422572178477691,0.9876359220621516,0.612246805845305,0.6744186046511628,0.6666666666666667
37,0.36874378642697975,0.9606299212598425,0.9915824915824916,0.6119964011879855,0.6976744186046512,0.6645021645021645
38,0.3572968312605159,0.9448818897637795,0.9908373350996301,0.6150717568951983,0.6976744186046512,0.6623376623376622
39,0.35122714236652447,0.9658792650918635,0.9921896561240824,0.612043185289516,0.6976744186046512,0.6666666666666667
40,0.3424277059988087,0.9606299212598425,0.9934591819837721,0.6114828253901282,0.6976744186046512,0.6623376623376624
41,0.3370834586657877,0.9553805774278216,0.9930728045482144,0.6144161931304044,0.6744186046511628,0.6688311688311688
42,0.3301590075643044,0.968503937007874,0.9959706353148976,0.6103500141653904,0.6744186046511628,0.6666666666666667
43,0.32583378908515287,0.9711286089238845,0.9941767400783794,0.6122663201287736,0.6976744186046512,0.6731601731601733
44,0.3151664821494596,0.968503937007874,0.9956394546558481,0.6118048290873683,0.6976744186046512,0.670995670995671
45,0.3053655909115248,0.9711286089238845,0.9961914224209306,0.6122830482416375,0.6976744186046512,0.6666666666666667
46,0.29818425591536396,0.9763779527559056,0.9962466191974388,0.612283774586611,0.6976744186046512,0.6666666666666667
47,0.2905299579064677,0.9816272965879265,0.9975161450571286,0.6113386181897895,0.6976744186046512,0.6645021645021645
48,0.2861885962680256,0.973753280839895,0.998040514433957,0.6144128566564515,0.6744186046511628,0.6688311688311688
49,0.2792175531856657,0.979002624671916,0.9974609482806204,0.6157583469568297,0.6744186046511628,0.6623376623376624
50,0.27266121348683914,0.984251968503937,0.9986200805872937,0.6124054969743241,0.6976744186046512,0.6580086580086582
51,0.2635274844689006,0.9816272965879265,0.9979853176574488,0.6144346483918124,0.6744186046511628,0.6666666666666667
52,0.2566539282248089,0.9868766404199475,0.999144449964122,0.6130864523177924,0.6976744186046512,0.6558441558441559
53,0.24867090422493893,0.9921259842519685,0.9996412209526964,0.6160836843557136,0.6744186046511628,0.6558441558441559
54,0.24596261892105964,0.979002624671916,0.9989236628580891,0.6146783814873806,0.6976744186046512,0.6580086580086579
55,0.23772499199927322,0.979002624671916,0.9989512612463431,0.6186813088350518,0.6744186046511628,0.6623376623376624
56,0.23085481796677657,0.989501312335958,0.999558425787934,0.6146056846130726,0.6976744186046512,0.6515151515151516
57,0.22811621357136824,0.9868766404199475,0.9994480322349175,0.6167869359947914,0.6976744186046512,0.6580086580086579
58,0.22436158069631873,0.9921259842519685,0.9997240161174588,0.6241547541562901,0.6744186046511628,0.6601731601731602
59,0.2154209921992044,0.9921259842519685,0.9994204338466633,0.6214655422887136,0.6744186046511628,0.6623376623376624
60,0.20706853387862678,0.994750656167979,0.9998620080587294,0.6234590958717258,0.6744186046511628,0.6645021645021645
61,0.20534848627143018,0.989501312335958,0.9998620080587294,0.6188507655332255,0.6976744186046512,0.6558441558441559
62,0.19572780619612515,0.9921259842519685,0.9999448032234918,0.6288508696611538,0.6744186046511628,0.6666666666666667
