epoch,train_loss,train_acc,train_auc,monitor_loss,monitor_acc,monitor_auc
1,0.6800413428954878,0.5459317585301837,0.5773582822763151,0.6467370612676754,0.627906976744186,0.6731601731601732
2,0.6426921069152712,0.6325459317585301,0.7060771650935584,0.64062013736991,0.6511627906976745,0.6796536796536796
3,0.6157719039228644,0.7296587926509186,0.7957719269194679,0.6305103579232859,0.6744186046511628,0.7034632034632036
4,0.585391282722393,0.7375328083989501,0.8267649169288513,0.6256547958351845,0.627906976744186,0.6904761904761906
5,0.5621288313171057,0.7559055118110236,0.8531765744880498,0.6204745880393094,0.6976744186046512,0.7012987012987013
6,0.5306764925558736,0.8346456692913385,0.9186399514268367,0.612675740275272,0.627906976744186,0.6926406926406926
7,0.5057480884349252,0.8451443569553806,0.936689297345035,0.6058007256929264,0.6046511627906976,0.6948051948051948
8,0.48122348974695983,0.8923884514435696,0.963652922669316,0.603258681851764,0.6976744186046512,0.6926406926406926
9,0.4553899213554352,0.8923884514435696,0.9576364740299166,0.5963263927504073,0.6046511627906976,0.6883116883116884
10,0.4315725798838408,0.889763779527559,0.9695865761439533,0.5981660443683003,0.5581395348837209,0.7077922077922079
11,0.40096943107802724,0.926509186351706,0.9799359717392504,0.5940089960430943,0.7209302325581395,0.7077922077922079
12,0.37558600611574067,0.9291338582677166,0.9849588784015013,0.5862379919650943,0.6976744186046512,0.7186147186147186
13,0.35587279588531634,0.9553805774278216,0.9932659932659933,0.5848345105038133,0.6511627906976745,0.7207792207792207
14,0.33014281880198504,0.958005249343832,0.9928796158304355,0.5955343204875325,0.5813953488372093,0.7121212121212122
15,0.30938825871687864,0.9711286089238845,0.9954186675498151,0.5824548712996549,0.6046511627906976,0.7186147186147187
16,0.2868216065909919,0.973753280839895,0.9969917756803003,0.5808193974716719,0.627906976744186,0.7207792207792207
17,0.2643239269732177,0.968503937007874,0.9970745708450626,0.5952411488045094,0.6744186046511628,0.725108225108225
18,0.2442779487042915,0.9921259842519685,0.9996688193409504,0.5778812710628953,0.7209302325581395,0.725108225108225
19,0.22374865004005706,0.9973753280839895,1.0,0.5774400615414907,0.6976744186046512,0.7337662337662338
20,0.20751969383301072,0.994750656167979,0.9999448032234918,0.5803029925324196,0.6976744186046512,0.7316017316017316
21,0.19300587389256385,0.9973753280839895,1.0,0.5811282119085622,0.7209302325581395,0.7272727272727273
22,0.17960774554355252,0.9973753280839895,1.0,0.5806300383667613,0.6976744186046512,0.7294372294372296
23,0.16265978255453384,1.0,1.0,0.5889191925525665,0.6976744186046512,0.7316017316017316
24,0.15176024829621704,1.0,1.0,0.5984228967234145,0.6976744186046512,0.7337662337662338
25,0.14281836570560777,1.0,1.0,0.5903794252595236,0.6976744186046512,0.7272727272727273
26,0.12953064271940648,1.0,1.0,0.5881032077379005,0.6976744186046512,0.7294372294372296
27,0.11873963264029795,1.0,1.0,0.5867442724316619,0.6976744186046512,0.7294372294372294
28,0.11084488020559621,1.0,1.0,0.6045244315335917,0.6744186046511628,0.7294372294372296
29,0.10180488228797913,1.0,1.0,0.599206569582917,0.6744186046511628,0.7380952380952381
30,0.09369388365448303,1.0,1.0,0.5881234532178834,0.6976744186046512,0.7424242424242424
31,0.08850810618147137,1.0,1.0,0.5923891261566517,0.7209302325581395,0.7445887445887447
32,0.08180995189689902,1.0,1.0,0.6193146372950354,0.6976744186046512,0.7445887445887447
33,0.07873251912944274,1.0,1.0,0.6003794995851295,0.6976744186046512,0.7467532467532468
34,0.07190725897631933,1.0,1.0,0.6412379700084065,0.7209302325581395,0.7424242424242424
35,0.07090155713827279,1.0,1.0,0.635176666254221,0.6976744186046512,0.7402597402597403
36,0.06348402949729616,1.0,1.0,0.6114131683527038,0.6744186046511628,0.7467532467532468
37,0.059454609451722595,1.0,1.0,0.6160469256168188,0.6976744186046512,0.735930735930736
38,0.056269115917482404,1.0,1.0,0.615380760542182,0.6976744186046512,0.7445887445887447
39,0.05242889865333327,1.0,1.0,0.6177400135716726,0.6976744186046512,0.7467532467532468
