epoch,train_loss,train_acc,train_auc,monitor_loss,monitor_acc,monitor_auc
1,0.688957814938753,0.5328083989501312,0.5588397637577965,0.6606919072395148,0.6046511627906976,0.6082251082251081
2,0.6555907964080651,0.6299212598425197,0.6673842247612739,0.6524389427761699,0.6046511627906976,0.6363636363636362
3,0.6398154102911161,0.6377952755905512,0.720179941491417,0.6479610814604648,0.6046511627906976,0.6406926406926406
4,0.6224512420301362,0.6771653543307087,0.7643649610862724,0.6445656141569448,0.627906976744186,0.6623376623376624
5,0.6011506760214257,0.7296587926509186,0.8272340895291714,0.6389933893846911,0.6511627906976745,0.6450216450216449
6,0.586761240884075,0.7480314960629921,0.8261301539990065,0.632854932962462,0.5813953488372093,0.6536796536796536
7,0.5661663769737003,0.7900262467191601,0.8719158801126013,0.6317454313122949,0.6511627906976745,0.6666666666666666
8,0.5524184353395397,0.800524934383202,0.8907655792901694,0.6275185249572577,0.6511627906976745,0.6645021645021645
9,0.5332842437926866,0.8188976377952756,0.9063310702654964,0.6231495724167935,0.6046511627906976,0.6515151515151515
10,0.5152539545939038,0.8267716535433071,0.9240768339128995,0.6199691170869872,0.6046511627906976,0.6601731601731602
11,0.504786262596686,0.84251968503937,0.9274438372799028,0.6210494956304861,0.6744186046511628,0.6753246753246753
12,0.4793225084859242,0.8608923884514436,0.9466799138930286,0.6122078964876574,0.627906976744186,0.6645021645021645
13,0.45928813653980965,0.8871391076115486,0.9562841530054644,0.6091114282608032,0.5813953488372093,0.6623376623376623
14,0.44573909380617416,0.8818897637795275,0.960561903184854,0.6059749805650045,0.5813953488372093,0.6666666666666667
15,0.4287575880686442,0.89501312335958,0.9643980791521776,0.6039847842482633,0.627906976744186,0.670995670995671
16,0.4058981892161482,0.889763779527559,0.970193740685544,0.6027874669363332,0.5813953488372093,0.670995670995671
17,0.3960724200789384,0.9133858267716536,0.9738643263233426,0.6037688213725423,0.6511627906976745,0.670995670995671
18,0.37274347507734623,0.926509186351706,0.9838549428713363,0.5980140525241231,0.6744186046511628,0.6796536796536797
19,0.3584894083459859,0.931758530183727,0.9850140751780095,0.59706281506738,0.6744186046511628,0.6753246753246754
20,0.34508429432478477,0.937007874015748,0.987718717226914,0.5967083628787551,0.6511627906976745,0.6753246753246753
21,0.32547955234532594,0.9501312335958005,0.9914169012529668,0.5961916224901066,0.627906976744186,0.6753246753246754
22,0.3084908092585136,0.9448818897637795,0.9932935916542474,0.6039027405339618,0.6744186046511628,0.6796536796536797
23,0.29306353257084145,0.952755905511811,0.9960258320914058,0.5927954565647037,0.627906976744186,0.6796536796536796
24,0.2820131450969716,0.968503937007874,0.9959706353148976,0.5947820488796678,0.6976744186046512,0.6774891774891776
25,0.265047033393164,0.979002624671916,0.9970193740685545,0.597042768500572,0.6976744186046512,0.6774891774891776
26,0.2534999987037163,0.979002624671916,0.9978749241044322,0.5935668834420138,0.6976744186046512,0.6796536796536796
27,0.2434266890910041,0.979002624671916,0.9970745708450626,0.5957613019056098,0.6976744186046512,0.6839826839826839
28,0.22296705044160678,0.984251968503937,0.9991720483523762,0.6127488169559213,0.6744186046511628,0.6861471861471862
29,0.21106485060350164,0.989501312335958,0.9996412209526964,0.590008276839589,0.6744186046511628,0.6818181818181819
30,0.20605814652492993,0.984251968503937,0.9993100402936468,0.5915933722673461,0.6744186046511628,0.6818181818181819
31,0.1919455965907555,0.9921259842519685,0.9998344096704752,0.5954880423324053,0.6976744186046512,0.683982683982684
32,0.18018341862310575,0.9921259842519685,0.9999172048352376,0.622924113689467,0.6976744186046512,0.696969696969697
33,0.1750668578260527,0.994750656167979,0.9998620080587294,0.6019585860330005,0.6976744186046512,0.6861471861471862
34,0.1620512081803925,0.994750656167979,0.9999448032234918,0.6169968753360039,0.7209302325581395,0.696969696969697
35,0.15888196421576922,0.9973753280839895,0.9999172048352376,0.6077228181583937,0.7209302325581395,0.6926406926406927
36,0.14603675045366363,0.9973753280839895,1.0,0.6046534111333448,0.6744186046511628,0.6904761904761906
37,0.14275584062879168,1.0,1.0,0.6027211463728617,0.6744186046511628,0.6904761904761905
38,0.1319337339382472,1.0,1.0,0.6173273914082106,0.6744186046511628,0.696969696969697
39,0.12391427912189579,1.0,1.0,0.6069740659968798,0.6744186046511628,0.6948051948051949
40,0.11976595825254135,1.0,1.0,0.6161137043043624,0.6976744186046512,0.6926406926406926
41,0.10873832223140036,1.0,1.0,0.611493107191352,0.6744186046511628,0.6991341991341992
42,0.10977439834611623,0.9973753280839895,1.0,0.6445921326792518,0.7441860465116279,0.7012987012987013
43,0.11057305955902486,1.0,1.0,0.6771855666193851,0.6976744186046512,0.7077922077922079
44,0.09812413087588909,1.0,1.0,0.6317768734554912,0.6976744186046512,0.7012987012987014
45,0.09249230143748556,1.0,1.0,0.6126140799633292,0.6511627906976745,0.696969696969697
46,0.09007776866904081,1.0,1.0,0.6165114190689353,0.6511627906976745,0.6991341991341992
47,0.08804146735256738,1.0,1.0,0.6179976851441139,0.6046511627906976,0.6991341991341992
48,0.08069963086386678,1.0,1.0,0.624037828556327,0.6744186046511628,0.7056277056277056
49,0.0766821433631141,1.0,1.0,0.6496473037919333,0.6976744186046512,0.712121212121212
