epoch,train_loss,train_acc,train_auc,monitor_loss,monitor_acc,monitor_auc
1,0.6913662810963909,0.5065616797900262,0.5281227576309544,0.669247520524402,0.5813953488372093,0.6082251082251082
2,0.6593968203374407,0.6089238845144357,0.6560964839653365,0.6561752627062243,0.6046511627906976,0.6385281385281385
3,0.6415499586445765,0.6351706036745407,0.7034277198211625,0.6535181472467821,0.627906976744186,0.6406926406926406
4,0.6229280205223504,0.6850393700787402,0.7644477562510349,0.6505947764529738,0.5581395348837209,0.6363636363636364
5,0.6070727299204649,0.6929133858267716,0.7914941767400784,0.6470417726871579,0.5348837209302325,0.6536796536796536
6,0.5931144352034321,0.7454068241469817,0.8359827786057293,0.6451009456501451,0.5348837209302325,0.6558441558441559
7,0.5758570066587193,0.7690288713910761,0.8464977645305514,0.6425343488537988,0.5581395348837209,0.6601731601731601
8,0.559981049045803,0.7926509186351706,0.8894132582657174,0.6407563423001489,0.5348837209302325,0.6558441558441559
9,0.5454405079989295,0.8188976377952756,0.9035160346635758,0.6374104120010553,0.5348837209302325,0.6623376623376623
10,0.526620173235265,0.8057742782152231,0.9071038251366119,0.6344837213671485,0.5813953488372093,0.6645021645021645
11,0.5068846298797237,0.8661417322834646,0.9414638185129989,0.6315502455068189,0.5813953488372093,0.6558441558441559
12,0.49064596134220834,0.8818897637795275,0.954655848098471,0.6309494833613551,0.6511627906976745,0.6558441558441559
13,0.4731926714654357,0.8766404199475065,0.9560081691229232,0.6264397806899492,0.6046511627906976,0.6623376623376624
14,0.4576744405146972,0.89501312335958,0.9594303692664348,0.625964947911196,0.6511627906976745,0.6601731601731602
15,0.4384415427374402,0.916010498687664,0.9738091295468345,0.6253871418708978,0.627906976744186,0.6558441558441559
16,0.41733252008756,0.9343832020997376,0.9786112491030524,0.6288767443146817,0.6511627906976745,0.6645021645021645
17,0.4070722002369838,0.9028871391076115,0.9799911685157586,0.6220784353655439,0.6511627906976745,0.658008658008658
18,0.3880747984557014,0.931758530183727,0.9823646299056135,0.6214993429738421,0.627906976744186,0.6558441558441559
19,0.3722000469372967,0.94750656167979,0.9890434398631119,0.6211687423462091,0.6744186046511628,0.6601731601731602
20,0.3556265993693995,0.94750656167979,0.9909201302643926,0.6270512605822364,0.6744186046511628,0.6601731601731602
21,0.3436029098165317,0.952755905511811,0.9872771430148479,0.6213763425516527,0.6046511627906976,0.6645021645021645
22,0.3227502926597445,0.958005249343832,0.9945631175139371,0.6224684465763181,0.6511627906976745,0.6493506493506493
23,0.3088672556902167,0.963254593175853,0.9948115030082243,0.6394167445426764,0.7209302325581395,0.6601731601731602
24,0.29410791099853717,0.968503937007874,0.9972125627863333,0.6226103153339652,0.627906976744186,0.6536796536796536
25,0.28583244517875783,0.9606299212598425,0.9953634707733068,0.6255589834479398,0.6744186046511628,0.6601731601731602
26,0.2715003007431356,0.9711286089238845,0.9955290611028316,0.6322781069334164,0.6744186046511628,0.6645021645021645
27,0.25556307475710793,0.9868766404199475,0.9987028757520561,0.6376946027888808,0.6976744186046512,0.6645021645021645
28,0.23752198014359463,0.9816272965879265,0.9988132693050725,0.6361395883005719,0.6744186046511628,0.6623376623376623
29,0.2281360260144932,0.984251968503937,0.9988684660815809,0.6289863433948782,0.627906976744186,0.6558441558441559
30,0.21759663401000456,0.9921259842519685,0.9996964177292046,0.6365519942239274,0.6744186046511628,0.6666666666666666
31,0.2084388017967304,0.9921259842519685,0.9996964177292046,0.6440272525299428,0.6976744186046512,0.658008658008658
32,0.19437152550132883,0.994750656167979,0.9999448032234918,0.6341222760289215,0.6511627906976745,0.6645021645021647
33,0.19121372805336329,0.989501312335958,0.9996964177292046,0.637866711893747,0.627906976744186,0.658008658008658
34,0.1728291002705967,0.9973753280839895,1.0,0.6497494855592417,0.6976744186046512,0.6666666666666669
35,0.16812014122178234,1.0,1.0,0.6501689442368441,0.6744186046511628,0.6623376623376624
36,0.15486880870941744,0.9973753280839895,1.0,0.6489178718522538,0.6511627906976745,0.6580086580086582
37,0.15029927290330722,0.9973753280839895,1.0,0.6457159061764561,0.627906976744186,0.6601731601731602
38,0.14391731085583293,0.994750656167979,0.9999724016117458,0.648879446262537,0.627906976744186,0.6601731601731603
39,0.1391612053543251,0.994750656167979,0.9999172048352376,0.655710777571035,0.6511627906976745,0.6623376623376624
