epoch,train_loss,train_acc,train_auc,monitor_loss,monitor_acc,monitor_auc
1,0.6908712443256877,0.5026178010471204,0.5367808519982433,0.6565898878629818,0.6976744186046512,0.7251082251082251
2,0.663746651554607,0.5890052356020943,0.6783596837944663,0.6374971201253492,0.6976744186046512,0.7532467532467533
3,0.6430391865875085,0.6675392670157068,0.7483530961791832,0.6330112010933632,0.6511627906976745,0.7640692640692641
4,0.6256133988889724,0.7015706806282722,0.7921881862099253,0.6237198377764502,0.6976744186046512,0.7813852813852815
5,0.6049425992041982,0.7879581151832461,0.8706357048748353,0.6293262645255687,0.7209302325581395,0.7835497835497836
6,0.5859905715388153,0.8324607329842932,0.9148825208607818,0.6191416050112525,0.6976744186046512,0.7965367965367964
7,0.5686940903438947,0.8219895287958116,0.9164745278875714,0.6062256000762762,0.6976744186046512,0.7857142857142856
8,0.549281372449785,0.8403141361256544,0.940491875274484,0.6079396744107091,0.7441860465116279,0.8095238095238095
9,0.5314487212615487,0.887434554973822,0.9517457180500659,0.600652698860612,0.7441860465116279,0.8138528138528138
10,0.5095130950992645,0.8612565445026178,0.9625054896794027,0.595042863557505,0.7441860465116279,0.8138528138528138
11,0.4914618315496994,0.9109947643979057,0.9668148880105402,0.5927731325460035,0.7906976744186046,0.8116883116883116
12,0.46927876825107956,0.9214659685863874,0.9697244180939832,0.5834836932115777,0.7674418604651163,0.8138528138528138
13,0.44865221206430367,0.9293193717277487,0.9760924462011419,0.5819461997165236,0.7674418604651163,0.8116883116883118
14,0.42813134723932955,0.9424083769633508,0.9807037768994291,0.5786388183748999,0.7906976744186046,0.8138528138528138
15,0.4076658456113326,0.9476439790575916,0.9830643390425999,0.5749592600866805,0.7906976744186046,0.8138528138528139
16,0.3889339394594362,0.9581151832460733,0.9850955204216074,0.5690899144771487,0.7906976744186046,0.816017316017316
17,0.3708107281105681,0.9528795811518325,0.9882795344751867,0.5672342333682748,0.7906976744186046,0.8181818181818182
18,0.35210551188878364,0.9607329842931938,0.9891578831796223,0.5665234992670458,0.7674418604651163,0.8116883116883117
19,0.3324997242520617,0.9685863874345549,0.9907224418093984,0.5585378048031829,0.7674418604651163,0.8203463203463204
20,0.3178497842313107,0.9659685863874345,0.9910243741765481,0.5557143812955812,0.7674418604651163,0.816017316017316
21,0.2992196663511985,0.9738219895287958,0.9926163812033377,0.553011629470559,0.813953488372093,0.816017316017316
22,0.2819876466434039,0.9764397905759162,0.9940436978480457,0.558763699476109,0.7674418604651163,0.8246753246753247
23,0.265785576629389,0.981675392670157,0.9940711462450592,0.548888602922129,0.7674418604651163,0.8268398268398268
24,0.25155883762224807,0.9764397905759162,0.9947024593763724,0.5534724690193353,0.7674418604651163,0.8268398268398269
25,0.23837189906866763,0.9842931937172775,0.9948397013614405,0.5465919638788977,0.7906976744186046,0.8311688311688312
26,0.22416198300441523,0.9895287958115183,0.9956906016688626,0.5507433539213136,0.7674418604651163,0.8225108225108226
27,0.21140632275199392,0.9895287958115183,0.996651295564339,0.5577523153881694,0.7674418604651163,0.8268398268398268
28,0.20140160378361247,0.9973821989528796,0.9968434343434344,0.5570967890495477,0.7674418604651163,0.8333333333333333
29,0.1863929809544099,0.9973821989528796,0.9966238471673254,0.5411774613136469,0.7674418604651163,0.8354978354978354
30,0.18168419622938045,0.9921465968586387,0.9975845410628019,0.5526865055394727,0.7906976744186046,0.8311688311688311
31,0.1695106968829769,0.9973821989528796,0.9986001317523057,0.5636970636456512,0.6976744186046512,0.829004329004329
32,0.15612087184221957,0.9973821989528796,0.9987648221343873,0.579636948053227,0.6511627906976745,0.8246753246753247
33,0.15108571213265365,0.9947643979057592,0.998929512516469,0.5451706980550012,0.813953488372093,0.8311688311688311
34,0.14359096340171953,0.9973821989528796,0.9978590250329381,0.5567001589508944,0.7674418604651163,0.816017316017316
35,0.13451297982981067,0.9973821989528796,0.9993412384716732,0.5691812814668168,0.7209302325581395,0.816017316017316
36,0.12668805951691423,0.9973821989528796,0.9998078612209047,0.5577376207640005,0.7441860465116279,0.8225108225108225
37,0.11623035593650728,0.9973821989528796,0.9999176548089591,0.5581668753956639,0.7906976744186046,0.8181818181818181
38,0.10999551825030311,0.9973821989528796,0.9999725516029864,0.5663639722868453,0.7209302325581395,0.8203463203463204
39,0.10431757510800636,0.9973821989528796,0.9999451032059727,0.5591584693553836,0.7441860465116279,0.8181818181818181
40,0.0986587256193161,0.9973821989528796,1.0,0.5602922827698463,0.7441860465116279,0.8181818181818181
41,0.09306493054353754,0.9973821989528796,1.0,0.5774185061454773,0.6976744186046512,0.8138528138528139
42,0.09214299538840798,0.9973821989528796,1.0,0.5904336918232053,0.6976744186046512,0.8116883116883116
43,0.08601311644958576,0.9973821989528796,1.0,0.560892099557921,0.7906976744186046,0.8181818181818182
44,0.07877882207251344,1.0,1.0,0.5988333557927331,0.6976744186046512,0.8160173160173161
45,0.07733033655981743,0.9973821989528796,1.0,0.5824733626010806,0.6976744186046512,0.8181818181818182
46,0.07144096263572183,1.0,1.0,0.5803052103796671,0.7441860465116279,0.8073593073593073
47,0.06756341209664395,1.0,1.0,0.5921494711277097,0.6976744186046512,0.8138528138528138
48,0.06478334485470312,1.0,1.0,0.5984269699385,0.6976744186046512,0.8116883116883117
49,0.06159258618248695,1.0,1.0,0.5794412424398023,0.7906976744186046,0.7987012987012988
